"methenyltetrahydrifikate cyclohydrolase"
"methenyltetrahydrofolate cyclohydrolase"
"methionine adenosyltransferase"
"methionine synthase"
"methionyl-tRNA formyltransferase"
"methionyl-tRNA synthetase"
"methionyl-tRNA synthetase"
"methylenetetrahydrofolate dehydrogenase (NAD)"
"methylenetetrahydrofolate dehydrogenase (NADP)"
"methylenetetrahydrofolate dehydrogenase (NADP)"
"methylisocitrate lyase"
"mevalonate kinase (atp)"
"mevalonate kinase (ctp)"
"mevalonate kinase (gtp)"
"mevalonate kinase (UTP)"
"mevalonate pyrophoshate decarboxylase"
"microsomal beta-keto-reductase"
"microsomal beta-keto-reductase"
"microsomal beta-keto-reductase"
"microsomal beta-keto-reductase"
"microsomal beta-keto-reductase"
"microsomal beta-keto-reductase"
"microsomal beta-keto-reductase"
"MIPC synthase"
"MIPC synthase"
"MIPC synthase"
"MIPC synthase"
"MIPC synthase"
"MIPC synthase"
"MIPC synthase"
"MIPC synthase"
"MIPC synthase"
"MIPC synthase"
"myo-inositol 1-phosphatase"
"myo-inositol-1-phosphate synthase"
"N-acetyl-g-glutamyl-phosphate reductase"
"N-acetylglucosamine-6-phosphate synthase"
"N-acteylglutamate synthase"
"N-formyl-L-kynurenine amidohydrolase"
"N-formyltyrosine oxidase"
"NAD diphosphatase"
"NAD kinase"
"NAD kinase"
"NAD nucleosidase nuclear"
"NAD synthase (nh3)"
"NAD synthase (nh3)"
"NADH dehydrogenase, cytosolic/mitochondrial"
"NADH kinase"
"NADH kinase mitochondrial"
"NADH:ubiquinone oxidoreductase"
"NAPRtase"
"NAPRtase"
"NatC acetylation"
"NatC acetylation"
"NatC acetylation"
"NatC acetylation"
"NatC acetylation"
"nicotinamidase"
"nicotinamide N-methyltransferase"
"nicotinamide-nucleotide adenylyltransferase"
"nicotinamide-nucleotide adenylyltransferase"
"nicotinate-nucleotide adenylyltransferase"
"nicotinate-nucleotide diphosphorylase (carboxylating)"
"nicotinate-nucleotide diphosphorylase (carboxylating)"
"nucleoside diphosphatase"
"nucleoside diphosphatase"
"nucleoside diphosphatase"
"nucleoside diphosphatase"
"nucleoside diphosphatase"
"nucleoside diphosphatase"
"nucleoside diphosphatase"
"nucleoside diphosphate kinase"
"nucleoside diphosphate kinase"
"nucleoside diphosphate kinase"
"nucleoside diphosphate kinase"
"nucleoside diphosphate kinase"
"nucleoside diphosphate kinase"
"nucleoside diphosphate kinase"
"nucleoside diphosphate kinase"
"nucleoside diphosphate kinase"
"nucleoside triphosphatase"
"nucleoside triphosphatase"
"nucleoside triphosphatase"
"nucleoside triphosphatase"
"nucleoside triphosphatase"
"nucleoside triphosphatase"
"nucleoside-diphosphatase (GDP), Golgi"
"nucleoside-diphosphate kinase (ATP:UDP)"
"O-acetylhomoserine (thiol)-lyase"
"O-acetylhomoserine (thiol)-lyase"
"O-glycosylation of proteins by PMT1:PMT2"
"O-succinylhomoserine lyase (L-cysteine)"
"ornithine carbamoyltransferase"
"ornithine decarboxylase"
"ornithine transacetylase"
"ornithine transaminase"
"orotate phosphoribosyltransferase"
"orotidine-5'-phosphate decarboxylase"
"OSH1 cytoplasm to plasma membrane"
"OSH1 endoplasmic reticulum to cytoplasm"
"OSH2 cytoplasm to plasma membrane"
"OSH2 endoplasmic reticulum to cytoplasm"
"OSH3 cytoplasm to plasma membrane"
"OSH3 endoplasmic reticulum to cytoplasm"
"OSH4 endoplasmic reticulum to cytoplasm"
"OSH5 cytoplasm to plasma membrane"
"OSH5 endoplasmic reticulum to cytoplasm"
"oxoglutarate dehydrogenase (dihydrolipoamide S-succinyltransferase)"
"oxoglutarate dehydrogenase (lipoamide)"
"palmitoyl transferase"
"palmitoyl transferase for SNarE YAL014C"
"palmitoyl transferase for SNarE YAL030W"
"palmitoyl transferase for SNarE YDR468C"
"palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA)"
"palmitoylation of chs3p"
"palmitoylation of Ras(CaaX) proteins"
"palmitoylation of YEL013W"
"pantetheine-phosphate adenylyltransferase"
"pantothenate kinase"
"pantothenate synthase"
"peroxisomal acyl-CoA thioesterase"
"peroxisomal acyl-CoA thioesterase"
"peroxisomal acyl-CoA thioesterase"
"peroxisomal acyl-CoA thioesterase"
"peroxisomal acyl-CoA thioesterase"
"peroxisomal acyl-CoA thioesterase"
"peroxisomal acyl-CoA thioesterase"
"phenylalanine transaminase"
"phenylalanyl-tRNA synthetase"
"phenylalanyl-tRNA synthetase"
"phenylpyruvate decarboxylase"
"phopshoribosylaminoimidazole synthetase"
"phosphatidyl glycerol phospholipase C"
"phosphatidyl glycerol phospholipase C"
"phosphatidylethanolamine methyltransferase"
"phosphatidylethanolamine methyltransferase"
"phosphatidylglycerolphosphate synthase"
"phosphatidylinositol 3,5-bisphosphate phosphatase"
"phosphatidylinositol 3-phosphate phosphatase"
"phosphatidylinositol 4,5-bisphosphate 5-phosphatase"
"phosphatidylinositol 4,5-bisphosphate 5-phosphatase"
"phosphatidylinositol 4,5-bisphosphate 5-phosphatase"
"phosphatidylinositol 4-kinase"
"phosphatidylinositol 4-kinase"
"phosphatidylinositol phosphate phosphatase"
"phosphatidylinositol phosphate phosphatase"
"phosphatidylinositol phosphate phosphatase"
"phosphatidylinositol phosphate phosphatase"
"phosphatidylinositol phosphate phosphatase"
"phosphatidylinositol phosphate phosphatase"
"phosphatidylinositol synthase"
"phosphatidylinositol synthase"
"phosphatidylinositol-4-phosphate 5-kinase"
"phosphatidylserine decarboxylase"
"phosphatidylserine decarboxylase"
"phosphatidylserine decarboxylase"
"phosphatidylserine synthase"
"phosphatidylserine synthase"
"phosphoacetylglucosamine mutase"
"phosphoadenylyl-sulfate reductase (thioredoxin)"
"phosphoenolpyruvate carboxykinase"
"phosphoethanolamine cytidyltransferase"
"phosphofructokinase"
"phosphofructokinase (s7p)"
"phosphoglucomutase"
"phosphogluconate dehydrogenase"
"phosphoglucosamine mutase"
"phosphoglycerate dehydrogenase"
"phosphoglycerate kinase"
"phosphoglycerate mutase"
"phospholipase B"
"phospholipase B"
"phospholipase B"
"phospholipase B"
"phospholipase C"
"phospholipase D"
"phospholipid methyltransferase"
"phospholipid methyltransferase"
"phosphomannomutase"
"phosphomethylpyrimidine kinase"
"phosphomevalonate kinase"
"phosphopantothenate-cysteine ligase"
"phosphopantothenoylcysteine decarboxylase"
"phosphopentomutase"
"phosphoribosyl amino imidazolesuccinocarbozamide synthetase"
"phosphoribosyl-AMP cyclohydrolase"
"phosphoribosyl-ATP pyrophosphatase"
"phosphoribosylaminoimidazole-carboxylase"
"phosphoribosylaminoimidazolecarboxamide formyltransferase"
"phosphoribosylanthranilate isomerase"
"phosphoribosylglycinamidine synthetase"
"phosphoribosylpyrophosphate amidotransferase"
"phosphoribosylpyrophosphate synthetase"
"phosphoserine phosphatase (L-serine)"
"phosphoserine transaminase"
"phytoceramidase"
"phytoceramidase"
"Phytosphingosine phosphate lyase"
"phytosphingosine synthesis"
"PI3P formation by Vps34"
"PI4,5P2 binding by YIL105C"
"PI4,5P2 binding by YNL047C"
"PI4,5P2:YIL105C binding to TORC2 at plasma membrane"
"PI4,5P2:YNL047C binding to TORC2 at plasma membrane"
"Pib1-Ptdins(3)P binding"
"polyamine oxidase"
"polyphosphatidylinositol phosphatase"
"polyphosphatidylinositol phosphatase"
"polyphosphatidylinositol phosphatase"
"polyphosphatidylinositol phosphatase"
"polyphosphatidylinositol phosphatase"
"porphobilinogen synthase"
"poylamine oxidase"
"poylamine oxidase"
"prephenate dehydratase"
"prephenate dehydrogenase (NADP)"
"proline oxidase (NAD)"
"prolyl-tRNA synthetase"
"protoporphyrinogen oxidase"
"purine-nucleoside phosphorylase"
"purine-nucleoside phosphorylase (adenosine)"
"purine-nucleoside phosphorylase (adenosine)"
"purine-nucleoside phosphorylase (deoxyadenosine)"
"purine-nucleoside phosphorylase (deoxyguanosine)"
"purine-nucleoside phosphorylase (deoxyinosine)"
"purine-nucleoside phosphorylase (Guanosine)"
"purine-nucleoside phosphorylase (Guanosine)"
"purine-nucleoside phosphorylase (inosine)"
"purine-nucleoside phosphorylase (Xanthosine)"
"pyridoxal oxidase"
"pyridoxamine 5'-phosphate oxidase"
"pyridoxine 5'-phosphate oxidase"
"pyridoxine oxidase"
"pyrroline-5-carboxylate reductase"
"pyruvate carboxylase"
"pyruvate decarboxylase"
"pyruvate decarboxylase (acetoin-forming)"
"pyruvate dehydrogenase"
"pyruvate kinase"
"quinone oxidoreductase"
"reduced glutathione via ABC system"
"riboflavin kinase"
"riboflavin kinase"
"riboflavin synthase"
"riboflavin synthase"
"ribokinase"
"ribonucleoside-triphosphate reductase (ATP)"
"ribonucleoside-triphosphate reductase (CTP)"
"ribonucleoside-triphosphate reductase (GTP)"
"ribonucleoside-triphosphate reductase (UTP)"
"ribonucleotide reductase"
"ribonucleotide reductase"
"ribonucleotide reductase"
"ribonucleotide reductase"
"ribonucleotide reductase"
"ribonucleotide reductase"
"ribonucleotide reductase"
"ribonucleotide reductase"
"ribose-5-phosphate isomerase"
"ribosylnicotinamide kinase"
"ribulose 5-phosphate 3-epimerase"
"S-adenosyl-L-methionine:3-hexaprenyl-4,5-dihydroxylate O-methyltransferase"
"S-adenosyl-methionine delta-24-sterol-c-methyltransferase"
"S-formylglutathione hydralase"
"saccharopine dehydrogenase (NAD, L-lysine forming)"
"saccharopine dehydrogenase (NADP, L-glutamate forming)"
"sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase"
"serine esterase"
"serine O-acetyltransferase"
"serine palmitotransferase"
"serine-pyruvate transaminase"
"seryl-tRNA synthetase"
"shikimate dehydrogenase"
"shikimate kinase"
"sirohydrochlorin dehydrogenase"
"sirohydrochlorin ferrochetalase"
"soluble fumarate reductase"
"spermidine synthase"
"spermine synthase"
"sphinganine phosphate lyase"
"sphingoid base-phosphate phosphatase (phytosphingosine 1-phosphate)"
"sphingoid base-phosphate phosphatase (sphinganine 1-phosphatase)"
"sphingolipid long chain base kinase (phytosphingosine)"
"sphingolipid long chain base kinase (sphinganine)"
"spontaneous cis-aconitate(3-) to trans-aconitate"
"spontaneous cis-aconitate(3-) to trans-aconitate"
"squalene epoxidase (NAD)"
"squalene epoxidase (NADP)"
"squalene synthase"
"stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA)"
"steryl ester hydrolase"
"steryl ester hydrolase"
"steryl ester hydrolase"
"steryl ester hydrolase"
"steryl ester hydrolase"
"steryl ester hydrolase"
"succinate dehydrogenase (FADH2, ubiquinone-6)"
"succinate dehydrogenase (ubiquinone-6)"
"succinate-CoA ligase (ADP-forming)"
"succinate-semialdehyde dehydrogenase (NADP)"
"sucrose hydrolyzing enxyme"
"sulfate adenylyltransferase"
"sulfate adenylyltransferase (ADP)"
"sulfite reductase (NADPH2)"
"taurcholate via ABC system"
"taurine dioxygenase"
"tetrahydrofolate aminomethyltransferase"
"tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming)"
"thiamin diphosphatase"
"thiamin phosphatase"
"thiamine diphosphokinase"
"thiamine-diphosphate kinase"
"thiamine-phosphate diphosphorylase"
"thioredoxin"
"thioredoxin reductase (NADPH)"
"thioredoxin reductase (NADPH)"
"threonine aldolase"
"threonine synthase"
"threonyl-tRNA synthetase"
"threonyl-tRNA synthetase"
"thymidine phosphorylase"
"thymidylate synthase"
"trans-aconitate 3-methyltransferase"
"trans-pentaprenyltranstransferase"
"transaldolase"
"transketolase 1"
"transketolase 2"
"trehalose-phosphatase"
"triacylglycerol lipase"
"triacylglycerol lipase"
"triose-phosphate isomerase"
"tryptophan synthase (indoleglycerol phosphate)"
"tryptophan transaminase"
"tryptophanyl-tRNA synthetase"
"tryptophanyl-tRNA synthetase"
"type II phosphatidylinositol 4-kinase"
"type II phosphatidylinositol 4-kinase"
"type II phosphatidylinositol 4-kinase"
"type II phosphatidylinositol 4-kinase"
"tyrosine transaminase"
"tyrosine transaminase"
"tyrosine transaminase"
"tyrosyl-tRNA synthetase"
"tyrosyl-tRNA synthetase"
"UDP-glucose:ergosterol glucosyltransferase"
"UDP-N-acetylglucosamine diphosphorylase"
"UDPglucose 4-epimerase"
"UDPglucose--hexose-1-phosphate uridylyltransferase"
"UMP kinase"
"UMP kinase"
"uracil phosphoribosyltransferase"
"urea carboxylase"
"ureidoglycolate hydrolase"
"uridine kinase (ATP:uridine)"
"uridine kinase (GTP:uridine)"
"uridylate kinase (dUMP)"
"uridylate kinase (dUMP)"
"uroporphyrinogen decarboxylase (uroporphyrinogen III)"
"uroporphyrinogen methyltransferase"
"uroporphyrinogen-III synthase"
"UTP-glucose-1-phosphate uridylyltransferase"
"V-ATPase, Golgi"
"V-ATPase, vacuole"
"valine transaminase"
"valine transaminase, mitochondiral"
"valyl-tRNA synthetase"
"valyl-tRNA synthetase"
"xanthine phosphoribosyltransferase"
"xylitol dehydrogenase (D-xyulose-forming)"
"xylose reductase"
"xylulokinase"
"yUMP synthetase"
"(R)-mevalonate transport"
"(R,R)-butanediol transport"
"2-methylbutyl transport"
"2-oxoadipate and 2-oxoglutarate transport"
"3-hexaprenyl-4,5-dihydroxybenzoate transport"
"4-aminobutyrate transport"
"5-aminolevulinate transport"
"5-formyltetrahydrofolic acid transport"
"8-Amino-7-oxononanoate transport"
"acetate transport"
"acetate transport"
"acetic ester transport"
"adenine transport"
"adenosine transport"
"ADP/ATP transporter"
"ADP/ATP transporter"
"AKG transporter, mitochonrial"
"allantoate uniport"
"allantoin uniport"
"ammonia transport"
"AMP/ATP transporter"
"aspartate transport"
"aspartate-glutamate transporter"
"biotin uptake"
"carnithine-acetylcarnithine carrier"
"ceramide-2' (sphinganine:n-C24:0OH) transport"
"ceramide-2' (sphinganine:n-C26:0OH) transport"
"ceramide-3 (Phytosphingosine:n-C24:0OH) transport"
"ceramide-3 (Phytosphingosine:n-C26:0OH) transport"
"choline transport"
"citrate transport"
"citrate transport"
"citrate transport"
"coenzyme A transport"
"CTP transport"
"CTP/CMP antiport"
"cytidine transport"
"cytosine transport"
"D-fructose transport"
"D-galactose transport"
"D-lactate transport"
"D-lactate transport"
"D-lactate/pyruvate antiport"
"D-mannose transport"
"DNF1 flippase"
"DNF1 flippase"
"DNF1 flippase"
"DNF3 flippase"
"DNF3 flippase"
"DNF3 flippase"
"episterol transport"
"ergosterol transport"
"ergosterol transport"
"ethanolamine transport"
"fad/FMN antiport"
"fadH2 transport"
"fatty acid transport"
"fatty acid transport"
"fatty acid transport via ABC system"
"fatty acid transport via ABC system"
"fatty acyl-CoA transport via ABC system"
"fatty acyl-CoA transport via ABC system"
"fatty acyl-CoA transport via ABC system"
"fatty acyl-CoA transport via ABC system"
"fatty acyl-CoA transport via ABC system"
"fecosterol transport"
"fecosterol transport"
"fecosterol transport"
"folic acid transport"
"GDP-mannose antiport"
"glucose transport"
"glutathione transport"
"glutathione transport"
"glycero-3-phospho-1-inositol transport"
"glycero-3-phosphocholine transport"
"glycerol transport"
"glycerol transport via channel"
"glycine transport"
"glycogen vacuolar 'transport' via autophagy"
"GTP/GDP translocase"
"guanine transport"
"inositol transport"
"iron (II) transport"
"iron (II) transport"
"isoamyl acetate transport"
"isobutyl acetate transport"
"isopentenyl diphosphate transport"
"L-alanine transport"
"L-arganine transport"
"L-arganine transport"
"L-asparagine transport"
"L-asparagine transport"
"L-aspartate transport"
"L-aspartate transport"
"L-aspartate transport"
"L-carnitine transport"
"L-cystine transport"
"L-cystine transport"
"L-glutamate transport"
"L-glutamate transport"
"L-glutamate transport"
"L-glutamine transport"
"L-glutamine transport"
"L-glutamine transport"
"L-histidine transport"
"L-histidine transport"
"L-isoleucine transport"
"L-isoleucine transport"
"L-isoleucine transport"
"L-isoleucine transport"
"L-lactate transport"
"L-lactate transport"
"L-leucine transport"
"L-leucine transport"
"L-leucine transport"
"L-leucine transport"
"L-lysine transport"
"L-lysine transport"
"L-methionine transport"
"L-phenylalanine transport"
"L-proline transport"
"L-serine transport"
"L-threonine transport"
"L-tryptophan transport"
"L-tyrosine transport"
"L-tyrosine transport"
"L-tyrosine transport"
"L-tyrosine transport"
"L-valine transport"
"lanosterol transport"
"malate transport"
"maltose transport"
"N,N'-diformyldityrosine transport"
"NAD transport"
"NAD transport"
"NAD transport"
"NAD transport"
"NAD transport"
"NAD transport"
"nicotinate transport"
"octadecanoate (n-C18:0) transport"
"ornithine transport"
"orntithine transport"
"oxaloacetate transport"
"palmitoylated protein insertion"
"pantothenate transport"
"pentaprenyl diphosphate transport"
"phenethyl acetate transport"
"phosphate transport"
"phosphate transport"
"phosphatidylinositol 4-kinase"
"phosphatidylinositol-4-phosphate 5-kinase"
"phospholipid translocation"
"potassium transport"
"putrescine excretion"
"putrescine transport"
"putrescine transport"
"pyridoxine symport"
"pyruvate transport"
"S-adenosyl-L-methionine transport"
"S-adenosyl-L-methionine transport"
"S-methylmethionine permease"
"sodium proton antiporter"
"spermidine excretion"
"spermidine transport"
"spermidine transport"
"spermine transport"
"spermine transport"
"succinate transport"
"succinate-fumarate transport"
"sulfate uniport"
"sulfite transport"
"taurine transport"
"thiamine diphosphate transport"
"thiamine transport"
"UDPgalactose transport"
"uracil transport"
"urea transport"
"uridine transport"
"UTP transport"
"UTP/UMP antiport"
"water diffusion"
"zymosterol transport"
"zymosterol transport"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa acyl-CoA"
"isa complex sphingolipid"
"isa complex sphingolipid"
"isa complex sphingolipid"
"isa complex sphingolipid"
"isa complex sphingolipid"
"isa complex sphingolipid"
"isa dolichol"
"isa dolichol"
"isa dolichol"
"isa dolichol"
"isa dolichol"
"isa dolichol"
"isa dolichol"
"isa dolichol"
"isa dolichol"
"isa ergosterol ester"
"isa ergosterol ester"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fatty acid"
"isa fecosterol ester"
"isa fecosterol ester"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa IPC"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa M(IP)2C"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa MIPC"
"isa phosphatidylcholine"
"isa zymosterol ester"
"isa zymosterol ester"
"(1->3)-beta-D-glucan exchange"
"(1->3)-beta-D-glucan transport"
"(1->6)-beta-D-glucan transport"
"(R)-carnitine exchange"
"(R)-lactate exchange"
"(R)-mevalonate exchange"
"(R)-pantothenate exchange"
"(R,R)-2,3-butanediol exchange"
"(S)-3-methyl-2-oxopentanoate exchange"
"(S)-lactate exchange"
"(S)-malate exchange"
"1-(sn-glycero-3-phospho)-1D-myo-inositol exchange"
"1-acylglycerophosphocholine exchange"
"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate transport"
"1-phosphatidyl-1D-myo-inositol 4-phosphate transport"
"1-phosphatidyl-1D-myo-inositol transport"
"1-phosphatidyl-1D-myo-inositol transport"
"1-phosphatidyl-1D-myo-inositol transport"
"1D-myo-inositol 1,3,4,5,6-pentakisphosphate diffusion"
"1D-myo-inositol 1-phosphate transport"
"1D-myo-inositol 1-phosphate transport"
"2'-deoxyadenosine exchange"
"2'-deoxyguanosine exchange"
"2'-deoxyinosine exchange"
"2'-deoxyuridine exchange"
"2-dehydro-3-deoxy-D-arabino-heptonate7-phohsphate transport"
"2-dehydropantoate transport"
"2-hydroxybutyrate transport"
"2-hydroxybutyrate:NAD+ oxidoreductase"
"2-hydroxybutyric acid exchange"
"2-isopropylmalate exchange"
"2-isopropylmalate transport"
"2-isopropylmalate transport"
"2-methyl-1-butanol transport"
"2-methyl-1-butanol transport"
"2-methylbutanal exchange"
"2-methylbutanal transport"
"2-methylbutanal transport"
"2-methylbutanol exchange"
"2-methylbutyl acetate exchange"
"2-methylpropanal transport"
"2-methylpropanal transport"
"2-oxoadipate transport"
"2-oxobutanoate transporter"
"2-oxoglutarate exchange"
"2-oxoglutarate transport"
"2-oxoglutarate transport"
"2-phenylethanol exchange"
"2-phenylethanol transport"
"2-phenylethanol transport"
"3-(4-hydroxyphenyl)pyruvate transport"
"3-(4-hydroxyphenyl)pyruvate transport"
"3-(4-hydroxyphenyl-)lactate formation"
"3-carboxy-4-methyl-2-oxopentanoate transport"
"3-methyl-2-oxopentanoate transport"
"3-methyl-oxopentanoate trasport"
"3-methylbutanal exchange"
"3-methylbutanal transport"
"3-methylbutanal transport"
"3-octaprenyl-4-hydroxybenzoate transport"
"4-acetamidobutyrate deacetylase"
"4-amino-5-hydroxymethyl-2-methylpyrimidine synthetase"
"4-aminobenzoate exchange"
"4-aminobenzoate transport"
"4-aminobenzoate transport"
"4-aminobutanal transport"
"4-aminobutyrate transport"
"4-hydroxy-2-oxoglutarate transport"
"4-hydroxy-2-oxoglutarate transport"
"4-hydroxybenzoate transport"
"4-hydroxycinnamate formation"
"5'-nucleotidase (AMP)"
"5'-nucleotidase (dAMP)"
"5'-nucleotidase (dCMP)"
"5'-nucleotidase (dGMP)"
"5'-nucleotidase (dTMP)"
"5'-nucleotidase (dUMP)"
"5'-nucleotidase (GMP)"
"5'-nucleotidase (XMP)"
"5-aminolevulinate exchange"
"5-aminolevulinate transport"
"5-formethyltetrahydrofolate cyclo-ligase"
"5-formyltetrahydrofolate:10-formyltetrahydrofolate isomerase"
"5-formyltetrahydrofolic acid exchange"
"6-phospho-D-glucono-1,5-lactone transport"
"7,8-diaminononanoate exchange"
"7,8-diaminononanoate transport"
"8-amino-7-oxononanoate exchange"
"9H-xanthine exchange"
"acetaldehyde exchange"
"acetaldehyde transport"
"acetaldehyde transport"
"acetate exchange"
"acetate transport"
"acetate transport"
"acetyl-CoA transport"
"acetylcarnitine transport"
"adenine exchange"
"adenine transport"
"adenosine 3',5'-bismonophosphate exchange"
"adenosine 3',5'-bisphosphate transport"
"adenosine exchange"
"ADP transport"
"ADP transport"
"ADPribose diffusion"
"AKG transporter, peroxisome"
"allantoate exchange"
"allantoin exchange"
"alpha,alpha-trehalose exchange"
"alpha-D-glucosamine 6-phosphate exchange"
"alpha-ketoglutarate/malate transporter"
"ammonia transport"
"ammonium exchange"
"AMP transport"
"AMP transport"
"arginine transport"
"asparagine transport"
"aspartate-glutamate transporter"
"ATP diffusion"
"ATP transport"
"ATP transport"
"bicarbonate exchange"
"bicarbonate formation"
"bicarbonate formation"
"bicarbonate formation"
"bicarbonate formation"
"bicarbonate formation"
"bicarbonate transport"
"biomass pseudoreaction [iMM904c]"
"biotin exchange"
"carbon dioxide exchange"
"carnitine transport"
"carnitine-acetylcarnitine carrier"
"CDP transport"
"ceramide transport"
"ceramide transport"
"ceramide transport"
"ceramide transport"
"ceramide transport"
"ceramide transport"
"cholestenol delta-isomerase, lumped reaction"
"choline exchange"
"choline transport"
"chorismate pyruvate lyase"
"citrate transport"
"citrate(3-) exchange"
"citrate/isocitrate antiport"
"citrate/malate antiport"
"CMP nucleosidase"
"CO2 transport"
"CO2 transport"
"CO2 transport"
"CO2 transport"
"CO2 transport"
"CO2 transport"
"CO2 transport"
"coenzyme A transport"
"coenzyme A transport"
"coenzyme A transport"
"complex sphingolipid transport"
"cytidine exchange"
"cytidylate kinase (CMP)"
"cytidylate kinase (dCMP)"
"cytosine exchange"
